filename,base_name,genre,LD1,LD2,LD3,LD4,LD5,LD6,LD7,LD8,LD9
disco.00052.wav_stretch,disco.00052,disco,-0.4575273744406118,-1.2307354994719046,-1.2688512135846823,0.180223218435267,0.12796196500256019,-2.3109095652600553,-0.009916944398536074,0.5525196982555097,-0.5036878079327596
disco.00052.wav_shift,disco.00052,disco,-0.122898152783448,-1.42043589645826,-1.3150110398644907,-0.12612382214443044,0.4119803048754267,-3.0664152128617226,0.4938870283020982,0.7019410337771352,0.18954616647631278
jazz.00002.wav,jazz.00002,jazz,2.827775307502708,0.6272874135202775,-0.47540397372734644,0.08748315354398603,-1.838686685021744,-0.6142687642004491,-1.4611322724339963,-0.724120960010398,1.0835831127489899
jazz.00002.wav_noise,jazz.00002,jazz,2.371208383379351,0.016280376441573815,0.5269679262873906,0.9371094100088438,-0.23127915978131544,-0.11582098552670651,-0.4990939341230679,0.4140772738447752,1.1141814169139033
jazz.00002.wav_stretch,jazz.00002,jazz,2.7081232618835194,0.6864572055492016,-0.17404307962049476,0.2600553179643309,-1.1415845092974553,-0.6463373578689151,-1.1327816004057907,-0.17724250433578365,0.6337068972474704
jazz.00002.wav_shift,jazz.00002,jazz,3.1192631412142036,1.3733365529634332,-0.6402366308875992,1.4680565516793946,-1.2656032598003057,-1.832756940652385,-2.0291872860882516,-0.8694754731154422,0.28389142938855677
disco.00046.wav,disco.00046,disco,-1.8998956777867324,1.0495190047267853,-0.8807620519250405,1.6885164722118473,0.5509638596491905,-0.9640617445607634,0.7347691761199651,-0.42258268963211737,-1.798824889986496
disco.00046.wav_noise,disco.00046,disco,-1.5753955324232982,1.2022588047588734,-0.3070888190795024,1.4254858072209384,0.3942288237827368,-1.0893278466578245,0.713677709716114,-0.04293304465188081,-1.842237120139601
disco.00046.wav_stretch,disco.00046,disco,-1.5849151703616826,0.6715631087247826,-0.7523240692038009,1.7459637427281456,0.01258105700466685,-0.5408686878482337,0.8975763915598811,-0.23584370879738958,-1.7956046872094729
disco.00046.wav_shift,disco.00046,disco,-1.906003352386577,0.22292638213870017,-0.6092872810014277,1.6186528089008663,-0.19753848642561525,-1.514719379442923,1.4622362998224177,0.03510054073709964,-1.2556665811475323
reggae.00094.wav,reggae.00094,reggae,-0.11545534756574508,0.33070141736146075,-0.17090548874700023,0.10832346709573913,-1.6225102351416194,0.7677141706257598,0.9160498023654996,0.002322406132931231,1.7050950197345869
reggae.00094.wav_noise,reggae.00094,reggae,-0.02173547851305547,0.4838118095669677,-0.008701383163790604,0.07255096296567642,-1.6458098796459644,1.0941520805262013,0.6501810068938794,0.05210115445745842,1.4841415118100119
reggae.00094.wav_stretch,reggae.00094,reggae,0.038038750398628605,0.2037256565445902,-0.0034025363819410637,0.25065352407826974,-1.7988715183540598,0.9215716955844833,1.1789387889776026,0.4106081121269205,1.5845942878437103
reggae.00094.wav_shift,reggae.00094,reggae,0.1829800906919297,1.0050037347269891,-0.1530432948900581,0.46921719430934655,-1.8561780758076467,0.24792946722062645,0.7913618248424924,0.22861865679614835,1.0311031338698247
disco.00091.wav,disco.00091,disco,-1.6292290257741189,0.8056459655350668,1.0061387695929196,1.5781384395284028,2.0064427043897672,-1.3152178126783938,0.28432039935850983,1.0997786627811432,0.032489597554868355
disco.00091.wav_noise,disco.00091,disco,-1.3430333457141403,1.1466629919770444,1.073053671866299,1.8478429218652737,2.369852633175126,-1.124271210243853,-0.28184036355185893,1.422566633995725,-0.14906132819976026
disco.00091.wav_stretch,disco.00091,disco,-1.5542998134730812,0.03274952136016851,0.9792106552804448,1.232745256224528,1.2561602333741229,-0.7600653992658035,0.7160833525364688,0.10573205072482895,-0.14734278360436984
disco.00091.wav_shift,disco.00091,disco,-1.8804962952455377,-0.09554609262741258,1.002835131165988,1.0166225528823087,1.3046687795158969,-1.3687399825136308,0.7482080364796506,0.09263930477632175,-0.36492663904094835
rock.00011.wav,rock.00011,rock,-1.6884645173864483,-1.0859832287220539,1.024330208715535,2.4073468714773694,-0.004630981046506165,0.599728147068961,-1.1352566639053578,-0.4659062275602481,-0.3356797997612429
rock.00011.wav_noise,rock.00011,rock,-1.0869957752455885,-0.25028004236950047,1.462238902045661,2.1695659673898535,-0.5375743860682513,0.3777417039405704,-1.0822803145942828,-0.08530145003344544,-0.3093587681290634
rock.00011.wav_stretch,rock.00011,rock,-1.6224509937044616,-1.0789505661642433,1.1965530061777692,2.4368867138139767,0.08236861910031619,0.7646987796846841,-0.7877166269361322,0.002112987311538348,-0.55537594981326
rock.00011.wav_shift,rock.00011,rock,-1.422176673441478,-1.1037153890226181,1.2855652660590262,2.4246279005807896,0.25074665529600426,-0.6225691015525853,-0.34173347235792406,-0.5077367185653519,-0.28908819939709196
reggae.00043.wav,reggae.00043,reggae,2.1863301479553536,-0.11034533499370787,-0.4372995556667844,0.45268113868273363,-1.5442392266626077,1.5843000321242375,-0.2611002608665092,-1.331708409420301,0.04015020332212129
reggae.00043.wav_noise,reggae.00043,reggae,1.7124889960247633,-0.7593157932800644,0.20591050525781227,0.5967478368410838,-0.9052565359738638,1.4810195714512637,0.4500219731778194,-0.05899409781276052,0.3174701593725764
reggae.00043.wav_stretch,reggae.00043,reggae,2.5773373123405374,-0.27166729401102924,-0.16221095779678252,0.5336301759476448,-1.7581842430051164,1.7663201314955623,-0.04529190865611293,-1.1986096223305165,-0.05603554243044754
reggae.00043.wav_shift,reggae.00043,reggae,2.7327419687123506,0.2382678704606744,-0.6164334096466999,0.2920117454502647,-1.680757222638459,1.5211113067722297,-0.3128261440423002,-1.171037749069588,-0.23999310187930048
reggae.00057.wav,reggae.00057,reggae,-1.676859069036475,1.4805682709485863,0.7628719511391986,-1.4876228060170675,-0.7294925774188054,0.7372377217122483,1.9187245178841343,-1.4685366096365549,0.9359473059953028
reggae.00057.wav_noise,reggae.00057,reggae,-1.0967072431377847,1.6403433105915877,0.6824611731292782,-0.9640606813980296,-0.095836825429839,0.413039398369637,1.0238466084656082,-1.2645319258225256,0.5647292610750845
reggae.00057.wav_stretch,reggae.00057,reggae,-1.081517552623494,2.0093221940430803,1.0324198819815416,-0.5235724860072606,-1.1524743848172556,0.3281169116375062,2.104690849966025,-0.18381933074945955,0.08614772388124
reggae.00057.wav_shift,reggae.00057,reggae,-1.4362690695058307,1.1853193790273988,0.9482279822347429,-1.4920529347846563,-1.458925468357309,0.9117560800911707,1.4716716838912751,-1.0995352608578013,0.43163295723072825
disco.00085.wav,disco.00085,disco,-2.7020049223450178,1.9151313715493874,-1.6054535434166548,-1.660539066476411,0.9556670081943038,-2.051941235089658,0.4924745017667549,2.889764335402306,-0.5342886527109356
disco.00085.wav_noise,disco.00085,disco,-2.3278881516359236,1.9880740171580737,-1.5412563907220682,-1.5869980639591204,0.6133058007102454,-1.745458160557839,0.5610836826286114,2.881737868563179,-0.5698851614063125
disco.00085.wav_stretch,disco.00085,disco,-1.5903309218079464,1.3420697570356475,-1.2515601873604965,-0.7732007013759853,0.517501757608858,-1.4782052461821507,0.6130754022333491,3.1333173307101565,-0.5605798487006944
disco.00085.wav_shift,disco.00085,disco,-1.5914727849057886,0.16766592897693208,-1.1270804454889816,-1.2234789872250083,1.3942072330467121,-1.8668637512422896,0.6076972036284269,2.8080446742851026,0.06273972567628666
rock.00005.wav,rock.00005,rock,1.0954689791384058,-0.5100147298275552,0.06690284999980241,-0.30300854718128667,-1.2268851135442822,0.753953057732685,-0.26785581272590603,1.1879862186618106,2.0574006950658874
rock.00005.wav_noise,rock.00005,rock,1.2838456964002873,-0.5444243490815465,0.30886277617747016,-0.19627104634475723,-0.6774574631874708,0.8243163186540096,-0.12293013713383812,1.6384459927356745,1.6054772317670527
rock.00005.wav_stretch,rock.00005,rock,0.9246059437358339,-0.7155388116090903,0.3065273125425867,-0.011823354183123592,-1.2374020565163126,0.6018045729350701,0.3427404966043943,1.5232862967940763,1.575051256748913
rock.00005.wav_shift,rock.00005,rock,1.0333524816325228,-0.15291123355748143,0.39276976174851497,-0.6167869927384375,-1.267728306161988,0.14391777708674314,0.7470738781995978,0.6524861155728376,1.8401655608061194
metal.00022.wav,metal.00022,metal,-0.5268601555817976,-2.435675906895719,-1.6365231456941536,1.426373722983997,1.1136232945266296,1.9920356243027295,-0.5462429060591465,0.3860664027236938,0.44736893429808317
metal.00022.wav_noise,metal.00022,metal,-0.33735751246688617,-2.28177740131073,-1.2072351002588617,1.2308678171468077,0.8924904320089474,1.8345044086925477,-0.41682039018839717,0.7260698867826273,0.06414708240158856
metal.00022.wav_stretch,metal.00022,metal,-0.573911524170589,-2.670197668606036,-1.2410656520983647,1.4289660219364637,0.9189353052167133,2.332647846504658,-0.021580501285394193,0.9070377070551175,0.3788409715202681
metal.00022.wav_shift,metal.00022,metal,-0.40929363496762344,-2.1476347798465647,-1.2438121568860174,1.0338321397712684,0.13320585151713865,1.1826765996640598,0.21614335393434586,-0.307640029860472,1.6243118908452263
rock.00039.wav,rock.00039,rock,0.35042230452714923,-0.3254362057827058,-1.2614645326735434,-0.06785631846948928,-0.9441453418165515,-0.39518662999347043,-0.1671316047554643,0.236571408968893,1.2727295263839635
rock.00039.wav_noise,rock.00039,rock,0.3861872926734515,-0.2534954320180037,-1.2624091037279024,-0.013203613234247133,-0.9135809417016131,-0.49727449701496385,-0.18343147406114388,0.2849399797079396,1.232812474376932
rock.00039.wav_stretch,rock.00039,rock,0.6725183376201797,-0.40365422663066947,-0.8732978321922941,0.21618216171466992,-1.2356914230193519,-0.07069295064413603,0.237223612910143,0.5259322982030249,1.1303005280843734
rock.00039.wav_shift,rock.00039,rock,0.6255303552884793,0.16111202487639195,-1.2563146248934718,-0.052012002223529155,-1.5551118711059766,0.26780904056474497,0.3031024702508029,0.786040880900838,0.434801095350788
metal.00036.wav,metal.00036,metal,-1.7141110478678145,-2.042044086853882,-2.27311435478646,0.03778764157564261,0.42132971281653947,-0.327961746322992,-0.017195933990697784,0.802145145768012,-0.6941251784959135
metal.00036.wav_noise,metal.00036,metal,-1.5700316262588525,-2.1473902660275823,-1.7203809909230698,-0.09240486437024391,0.2131301336477945,-0.4116046765666968,0.010973884767088889,1.0315398641407263,-1.226445841168825
metal.00036.wav_stretch,metal.00036,metal,-1.4363093860099534,-2.1690262679222565,-2.221311924609643,-0.02185773771921956,0.0807557708113612,0.1148694870849877,0.10192447825205138,1.2068483116034188,-0.7041009344190643
metal.00036.wav_shift,metal.00036,metal,-1.5238873678173719,-2.608712882161564,-2.54602334827942,-0.3168848127718706,0.3704771485334881,-0.2927973832895276,0.2972598874049254,1.0602192223561184,-0.2602328732010542
pop.00027.wav,pop.00027,pop,-1.087625374413782,1.9515344526308147,-0.7916431522582628,1.8099778178754733,-0.7832730572597583,0.201692191458115,0.3853449889120049,-1.0297350367083822,1.1095009621932121
pop.00027.wav_noise,pop.00027,pop,-0.8941149340278536,2.090367404861989,-0.5751399367611857,1.900782610924368,-0.6950445008671823,-0.2450246748461498,0.24577940981429122,-0.5023380429819831,0.8457180305657891
pop.00027.wav_stretch,pop.00027,pop,-0.7711993507905885,1.757335626845496,-0.5789106274537589,1.5097725152517407,-0.8075295959210335,-0.22277810444852333,0.966766160686284,-0.7147609238310005,0.8113336044844353
pop.00027.wav_shift,pop.00027,pop,-1.0438805676124332,1.5687693584730336,-0.3989719770856802,1.464149587641341,-0.987727655272042,-0.49941975014066625,0.5317634811300211,0.03849126466700708,0.4254734858026505
country.00088.wav,country.00088,country,-0.8887084737436658,-0.36398642682455024,0.7069453761620118,0.6793531442280393,-1.8913059116057163,1.4958583514130335,-1.062396269323568,0.023643538490625803,0.11589583744577517
country.00088.wav_noise,country.00088,country,-0.6857949740568003,0.02271672620213427,1.167008262164803,0.5857905132744706,-2.2008574020396017,1.4523273071681324,-1.0579196570319274,0.39806265238939714,-0.1105899263758991
country.00088.wav_stretch,country.00088,country,-0.8666862159667578,-0.4645407385338244,1.1011340131229708,0.7091344873220694,-1.9971653228816333,1.5353588008778443,-0.405327210965091,0.5455675357338535,-0.39138757211208147
country.00088.wav_shift,country.00088,country,-1.071663487413906,-1.1938128973695998,1.3568295326985844,0.5627805583446576,-1.6849584364178494,1.1346730831480374,-0.8658612360289819,0.5655590705611285,0.09063016562673253
pop.00033.wav,pop.00033,pop,-0.7763950285907196,1.8919704822684815,-1.0671022501295662,0.07286325718225482,-0.19274655044001945,-2.0849087439617886,0.5367788846989174,-0.9983317030641713,0.28281177456079887
pop.00033.wav_noise,pop.00033,pop,-1.1751485849803767,2.1610881184533586,-0.4338571161626409,0.2589167303025539,0.16960374916023224,-1.8670196319048293,0.4044816674223212,-0.3493963834369721,0.3916189948295443
pop.00033.wav_stretch,pop.00033,pop,-0.44862990410012543,1.8579324347870505,-0.8220996010338598,-0.12232021299864666,-0.44280776761600693,-2.0030471369123406,1.2044325174874246,-1.1146331825671212,-0.22328094905609427
pop.00033.wav_shift,pop.00033,pop,-1.159835066219971,1.8957141147366015,-1.6251830301433248,0.23190135533581935,-0.09425361058621533,-1.7769184407964722,0.3518319203658117,-0.7184817604310715,-0.07547650837479139
country.00063.wav,country.00063,country,-1.3687763902511065,0.9525001427564166,1.5886078298801254,1.0272839024509226,-0.642003611322273,0.29207987209225134,0.8531204189822584,1.337497683679964,0.03419827348263955
country.00063.wav_noise,country.00063,country,-0.4447007779012117,1.4441206832953302,1.903596181004664,1.2063718726199866,0.20460688656268045,-0.09158201218018183,0.3647574524236628,1.0843414812620296,-0.3012633754149537
country.00063.wav_stretch,country.00063,country,-1.4736323583047206,0.8290411481821908,1.5330125810623527,0.7884664140565153,-0.6595387070659228,0.4691212351063569,1.1288890331716182,1.4953345693948055,-0.01838827282343997
country.00063.wav_shift,country.00063,country,-2.0684508982339884,-0.3153786802085083,2.116500013262368,0.07139917002737332,-1.7198089673447443,0.6908252639638404,0.1470470411705165,-0.2288542720200762,-0.25566059072155356
country.00077.wav,country.00077,country,0.5297301790340004,-0.23528267141677361,-0.9959160143342163,1.0998738371475874,-1.9968739923673808,0.8564650510228025,-0.44506844383593785,-1.0842540158015523,-0.35989551123356756
country.00077.wav_noise,country.00077,country,0.506219407120174,-0.028307497359045128,-0.2670502460397887,0.7628941784922323,-2.4886824027764156,0.7093970158085844,0.23757831703083523,0.04721561140665608,-0.25838470485395804
country.00077.wav_stretch,country.00077,country,0.6888571375094382,-0.334933719436878,-0.7349985457741192,1.2113309508687813,-2.021552176634282,0.740454191675521,-0.027627696274171932,-0.5971034574215306,-0.6080833045948218
country.00077.wav_shift,country.00077,country,1.1014839930854508,-0.9370621301457007,-0.6632828226426897,0.9022081123125331,-1.5047002596726542,0.5530180805642035,0.1644830165947528,-0.5584937551910089,-0.7219229144499879
blues.00093.wav,blues.00093,blues,1.296947878396762,-1.4344664662494928,1.607814076216887,-0.35335379109726484,0.39396656840984956,-1.8250289970501286,-0.9775662878548236,0.7465432491208446,-1.2076292321680069
blues.00093.wav_noise,blues.00093,blues,0.2024975013345694,0.41640741467070935,1.3115688346164374,-0.5562893719724145,1.1238273428596124,-0.7031504615889741,0.9727896852655422,-0.6618754763168907,-0.19228336113177286
blues.00093.wav_stretch,blues.00093,blues,1.8060018808982934,-1.5521016247606354,1.9767558778170908,-0.3873474078015163,0.40407093437593966,-1.9026086788047523,-0.6565644193397308,0.6950727848206711,-1.4207657028105867
blues.00093.wav_shift,blues.00093,blues,1.352145834581402,-1.6104738147586155,1.8130658014746852,-0.7044382382651947,0.7555661792498607,-2.192179552123725,-1.2745442864691665,0.8704279772236667,-1.9546490028207595
classical.00079.wav,classical.00079,classical,7.058677408631957,-0.02573918456359477,-1.012451969593789,-1.0080515863930657,-0.8528539686580319,-1.5170756665293752,-2.1953553979783953,1.3371524179070253,-0.837988045274297
classical.00079.wav_noise,classical.00079,classical,5.2537552551103905,1.6144268654997322,-0.8275325026386894,0.30479404356851736,-1.1062572038331098,0.540806930822017,-0.7334701833902538,0.5774822873916341,0.46879937409882816
classical.00079.wav_stretch,classical.00079,classical,7.69371883316687,0.31601498743016276,-1.5570687240168108,-1.796883451944157,-0.5207756122138921,-1.8967772786431099,-2.263525168496915,0.5233460065637463,-0.6857344460184799
classical.00079.wav_shift,classical.00079,classical,7.920183266208278,0.514100858683048,-1.964477817547522,-1.5343626928808567,-0.6449723806016899,-2.1626807089115667,-3.285001034068368,0.9996237757632492,-0.5002436927750425
blues.00087.wav,blues.00087,blues,-1.470529014871595,-0.9041488501933168,2.7237031307345294,-1.3123788762771957,-1.302481466532876,-0.6633419425693353,-1.506456665426942,-1.1965604175126479,0.6081831201548481
blues.00087.wav_noise,blues.00087,blues,-1.352655482446593,-0.2194328064127212,2.9350462734013147,-0.4629988871653189,-1.3917483966375628,-0.43173760410786904,-1.572559303163532,-0.33736564523312357,0.37018373744910626
blues.00087.wav_stretch,blues.00087,blues,-1.5088714666233045,-1.0131413771959452,2.9635160128735887,-1.143838476584786,-1.3151962071126235,-0.5505744977274407,-1.0173217505140366,-0.6290039974361763,0.3982642483140152
blues.00087.wav_shift,blues.00087,blues,-1.4535085885068724,-1.4124562968448127,2.7499488380833963,-0.34653587208276787,-1.1128690291108292,-0.3495688304534699,-1.7421328554205557,-0.3784063601755272,0.3827851238223881
classical.00045.wav,classical.00045,classical,4.325986325118723,1.1275302975563168,-0.6422922731115698,0.48666822713466795,-1.527946064257362,-0.8183896684877944,-0.8687916004647072,0.25083095102043196,1.7119836211539894
classical.00045.wav_noise,classical.00045,classical,3.9011605905111275,1.0078674473015579,-0.2628651231073794,0.3610222206248501,-1.88865945533098,-0.3713049662353127,-0.7322728353261677,0.8574326269741236,2.0376429877771027
classical.00045.wav_stretch,classical.00045,classical,4.237728958143486,1.1527361655760353,-0.7260473798825525,0.19299356440706936,-1.58373614543605,-0.5492237115156406,-0.745778779162503,0.4083892145929956,1.5482495717485698
classical.00045.wav_shift,classical.00045,classical,4.096719446558096,0.599332542380205,-0.043314148240729766,0.7210335245210915,-1.4752838878844965,-0.5373421565004471,-0.9095857344509453,0.452951889100624,0.7210495303840853
hiphop.00022.wav,hiphop.00022,hiphop,-1.5610367886827308,1.1420087159580339,-0.2049279981104267,-1.3850133419810897,0.5386594233771745,0.6254068866270599,-0.7642282748272157,1.1466184233750647,-0.004482620365735476
hiphop.00022.wav_noise,hiphop.00022,hiphop,-1.5051766522552765,1.6052399293886892,0.2889677732762545,-1.2806642199318095,0.5237111444616777,0.7543147977254472,-0.6216031490428178,1.2886328060087422,0.19055002702194912
hiphop.00022.wav_stretch,hiphop.00022,hiphop,-1.2624270173235055,0.8451592568584876,0.3034081302478778,-1.2139445379723814,0.05010185584956513,0.400500420627039,0.17726621162186548,0.7812833884911341,-0.5398678116121177
hiphop.00022.wav_shift,hiphop.00022,hiphop,-1.6789472027465717,-0.17015487816146208,0.4001771257982266,-0.8793959058808569,0.057226872942308604,-0.14222221070956823,-0.17730048101150295,1.2382330103921155,-0.40500712589105936
hiphop.00036.wav,hiphop.00036,hiphop,0.5476643225523864,2.2733135108674563,-2.6942476111555136,-3.7613216843387005,-0.061877391987590756,-0.13176796493876955,2.602356017955814,-0.22245459240075038,1.0287880785370012
hiphop.00036.wav_noise,hiphop.00036,hiphop,-0.8933470642697017,3.4600658130270285,-0.2846097919913214,-2.5208453048374917,1.5858668000670955,2.5922619066447696,1.109774076842694,0.258566380585693,1.6598985628180114
hiphop.00036.wav_stretch,hiphop.00036,hiphop,1.1628283547553353,2.579085632569781,-1.5241910646404755,-2.7902772691461837,0.022343324823023303,0.1367422731301776,1.957010298015041,-0.18969110507425188,0.9309936052454181
hiphop.00036.wav_shift,hiphop.00036,hiphop,0.796208053888625,2.254232718175784,-1.9903567836774416,-3.0122533315170297,-0.2377555755420192,0.16083143858176596,1.3105505137723998,0.051810603968683304,0.7179668475958007
classical.00051.wav,classical.00051,classical,3.867415989298832,1.2637046706141557,-0.3338260763443342,0.2688446974488023,-0.15473803459203683,-2.0264632469609545,1.844654423989744,-2.1079089939913978,2.146684248315579
classical.00051.wav_noise,classical.00051,classical,2.089394926769476,-0.6135857746920595,-1.563618218687346,-0.886105613164741,0.5888554410666934,1.1506104523392942,3.0555607499436177,-1.8603862651046164,2.651673744684624
classical.00051.wav_stretch,classical.00051,classical,4.269028368735285,1.4992455819142059,-0.31663166499827766,0.5502738113925871,-0.4589687681585586,-1.915165167748393,2.4960367624524373,-1.6580243631906215,1.6500786940888776
classical.00051.wav_shift,classical.00051,classical,3.771538655440324,1.1484973259886215,-0.052060792485617305,-0.1552004135891374,-0.7586976498705711,-1.9934423759198978,2.3708470747252375,-1.7056242445594652,1.2845187498675754
blues.00050.wav,blues.00050,blues,-1.7157281866513867,-0.8921391233002992,0.7975146497308773,0.4618036758906817,0.5310406903691827,-1.3180463969525795,-0.3312022741150123,-0.286772652972086,0.7083416857021458
blues.00050.wav_noise,blues.00050,blues,-1.7667479413983858,-0.6501721556216284,1.2696308632423852,0.3335634254045588,0.15299591146349417,-1.217751954127313,-0.3394703435680155,-0.034041297852846875,0.23451746180636018
blues.00050.wav_stretch,blues.00050,blues,-1.733985947677912,-1.3190570406875937,1.0127753295717268,0.5638176452392999,0.051514666936270805,-1.0181355870894073,0.07459357131268521,-0.09350384364383857,0.5757316583451546
blues.00050.wav_shift,blues.00050,blues,-1.2176815881879957,-1.3963556411897617,0.9465406597433024,0.2792850956362268,-0.03499806084666484,-1.1269144336265704,0.060145704780572455,-0.25548612231247037,1.1012585664512151
blues.00044.wav,blues.00044,blues,0.05783006338748037,-1.3419306755733547,0.3623802340488362,-0.17467685479974548,2.086350754113581,-0.23582692162953606,-1.1746162908296647,-0.8155335283985005,0.8066281827709996
blues.00044.wav_noise,blues.00044,blues,0.17860486674744258,-1.191687408260266,0.7527656132240746,-0.2648917839278141,1.5783640262398053,-0.045283260052646185,-1.2127118209527055,-0.6719858335074849,0.3722770888605077
blues.00044.wav_stretch,blues.00044,blues,0.08019753731806968,-1.442241338599026,0.7353131807893908,0.36527486451861185,1.9003254086980639,-0.14695510780977455,-0.7443888576427974,0.08417145989250031,0.474277131161126
blues.00044.wav_shift,blues.00044,blues,0.05114964160806254,-0.9950376490279322,0.404002329295596,0.38204330404102654,1.9463993091993632,-0.5022776905425801,-0.1808859804953313,-0.10742104455545612,-0.21506265205189973
classical.00086.wav,classical.00086,classical,5.1805478868782755,-0.10171042543420745,-0.9748958862141422,-0.603453382660579,-0.8452603049178127,0.15896889681498588,0.5999439993295969,1.6355839186959797,1.3562461565169879
classical.00086.wav_noise,classical.00086,classical,4.239267965001715,0.6425906545043254,-0.7630910736703383,0.1669094839845444,0.15958013999040513,-0.29585715789888867,1.0608380691110437,1.600832868152078,0.09063233363307062
classical.00086.wav_stretch,classical.00086,classical,5.626071378683726,0.06190872743026797,-1.1471237027224166,-1.4103635675433546,-0.5344048718369095,-0.10664296950568619,0.7174285706437264,0.9559887876780971,0.9761412823859408
classical.00086.wav_shift,classical.00086,classical,5.031483484341648,0.0020511265825436326,-1.0242146144036228,-0.9427324014347315,-0.6521116529022253,-0.21809325470645852,0.15883679705874146,0.8614288036575486,0.2611933711838064
classical.00092.wav,classical.00092,classical,7.5222488189796355,2.110959458445522,-0.7975343764614643,-0.33750948456835883,-0.7214373372358746,-0.19596300050000773,-2.2293041677015015,2.4210429874363464,0.5074770850443314
classical.00092.wav_noise,classical.00092,classical,6.2784730598553455,1.1695294734234414,-0.11285251803229869,-0.19845497210964905,-1.1892064025383118,0.5681947695790038,-1.178015460529123,1.348324613039265,-0.3812318970867218
classical.00092.wav_stretch,classical.00092,classical,7.717580613863166,2.1766271511375517,-0.9046335845554583,-1.1419877870071475,-0.9406604745773405,-0.26640202791459716,-1.6010588468826268,1.6282984147369168,-0.04004294901403694
classical.00092.wav_shift,classical.00092,classical,6.95038849698955,1.3699143894982952,-0.23903432686501505,0.548540486248747,-2.5937260182538138,-1.972168164032538,-3.5942323856662797,0.6338757796608622,1.7018287160394288
blues.00078.wav,blues.00078,blues,-0.733459132912034,-0.9240834360284723,-0.4520611444578699,0.7282334864530354,0.5518933448679081,-2.5383773804240213,-0.5499204879734788,-0.43203885608056597,0.5530566383629565
blues.00078.wav_noise,blues.00078,blues,-0.6989138688560821,-1.0720565430965563,0.06874889042596048,0.6688778349219687,0.5609288208544446,-2.7129024071127574,-0.4643609838680297,-0.16332854015439055,0.12378329303416402
blues.00078.wav_stretch,blues.00078,blues,-0.7368036609470593,-1.5184981711163752,-0.23916877510686968,0.29289743672560486,0.42541908883506657,-2.093523156798407,-0.33526629058252183,-0.3307994861487841,0.9702068011409786
blues.00078.wav_shift,blues.00078,blues,-0.786372401141278,-1.9193230578533829,-0.2759716347274904,0.46318592330884717,0.934002007347385,-2.444616265826394,-0.3503219251670642,-0.2757171011813351,1.1873738053688745
