filename,base_name,genre,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34
jazz.00016.wav_shift,jazz.00016,jazz,2.63769483280625,-4.661917564086135,-1.5287478793932952,2.607253752232411,-0.6341259522342971,0.6072261344646032,-0.7380371784901002,0.10719620690494512,-2.248556502596517,-1.9232642473766626,-0.8721724828015501,-1.2925973601972025,-0.010304667995426524,0.22364545822154894,-0.24622835669497972,0.5617079695151618,0.7561017223457619,-0.14604827833813738,-0.21667584906219275,-0.2887855060734222,0.18235918174586602,-0.7758338663565542,-0.6512500813385222,-0.3675133566257876,0.845594079607593,0.11438801544599383,0.240497898468059,0.25936251067904015,0.28104843002448804,-0.00290579796355841,0.24770355301001176,0.11994720707822909,-0.32390976063984184,0.13548358972390895
disco.00052.wav,disco.00052,disco,-3.9269633922212868,-1.2136688430879,3.849079520403891,-0.2123423577206069,1.6369499789387514,1.006454298803351,0.9370403702826119,1.0442394704606797,-0.6173983136284312,1.8254838503918902,0.19135398986779026,-0.20709087883740945,-0.5362456558934419,-0.15974378275012283,-0.5007833014041825,-0.5483194588447855,-0.7212524445692309,0.35927003485329817,-0.35722444489410693,-0.09004644909812291,0.14777718493518274,-0.6499416262870957,-0.06197605868994921,-0.05261161198918248,0.16186137639909953,0.5629988727029479,-0.6795631888456999,-0.26941945353717706,0.04659268152415502,-0.16048254889676222,0.13131881304039342,0.8091263810868373,-0.2568200265664279,-0.10795895088197621
disco.00052.wav_noise,disco.00052,disco,-1.862378852434637,0.5771939648345432,-0.6029335643777484,-0.3154421038730242,0.564895660363163,1.7032794637404813,2.802021907706356,1.284456747280421,-0.5146937851744805,1.6198768486086481,-0.0873602147402917,-0.18779622661070489,-0.37229060683210924,0.4993215566294477,-0.5005462842844586,-0.4864419445549106,-0.6318950579934648,0.214751336356409,-0.1024426111923182,0.10215332998272986,0.14304491820240287,-0.7651944771090086,-0.055976166137992445,-0.17404003304480967,0.25670843482890215,0.5903944871119825,-0.5131112199395724,-0.1325803858240937,0.10144114793975981,-0.21103159513662686,0.0718417726959612,0.7759837887833306,-0.13284636425005772,0.06654082594114964
disco.00052.wav_stretch,disco.00052,disco,-3.6591051147700906,-1.6876424581278953,3.63237126583741,0.024856810580900494,1.61006679368835,0.2068346489283244,1.304169045208168,0.7004188237404345,-0.3800240670823511,1.2724488411342136,-0.10466366688932821,-0.9889050695990893,-0.43944261375552746,0.10782017388161835,-0.5975896711207735,-0.5127631710413673,-0.6602819680262627,0.338617600431764,-0.3137731969641894,-0.05923463995430203,0.0798908348285816,-0.5410328463121602,0.05012683876068913,-0.09292551333792365,0.18729320149293718,0.5028084053090093,-0.5829379354042624,-0.36505253264607995,0.13571376600790952,-0.2598749458840997,0.21273672467850668,0.7612173438836105,-0.19502193200136256,-0.07336136985741296
disco.00052.wav_shift,disco.00052,disco,-3.511959200131195,-2.2670635357894735,2.4221016701759366,-0.5716298863478305,0.5067031559786797,1.0748761251413481,2.8832497780508874,0.8169081693711983,-1.0064003641823955,0.40545848670974993,0.9411828076745078,-0.3651458097291596,-0.7909865249408693,-0.043855590882840384,-0.6162860432165405,-0.8386930468551667,-0.7916801726642019,0.38217877344915285,-0.14702000282029293,0.1444927686656046,0.024105207077058443,-0.5388001481754758,-0.26495818601709925,-0.0657923236290322,0.2330637584127385,0.15203539534225868,-0.44247646690825443,-0.1882238699027744,-0.14789262424035352,-0.7883357206897338,0.11495649685040273,0.8025807371240297,0.1676663427142245,0.05222836599648321
jazz.00002.wav,jazz.00002,jazz,2.093145065785773,-4.711941473230918,-2.1712033410929057,-4.624391310283376,2.454994900426437,1.9483873636595554,0.532343605600149,-1.245667512645309,-1.8442477820088454,2.3742330604746766,-0.47361572624580933,1.4944034431214752,0.9992999530813688,-0.20328087801690975,0.939437471073182,0.23745830047121014,-0.0953894248103066,-0.28002056674150516,0.378031705598969,-0.9519005244922777,-0.7938374191482607,0.7566816970502168,0.20163428923911572,0.9233694469123631,1.0367409428987873,-0.42609071648204017,-1.406043297909238,-0.27759328338156775,-0.3162713648634542,0.19176381565268416,-0.8544168568164736,0.39571255288795015,-1.0552547663266723,-0.2259015360815348
jazz.00002.wav_noise,jazz.00002,jazz,-0.48657297490770385,-0.7191947833668856,-5.076934135590943,-2.1730730348988643,3.9609057554804212,0.8222550485419896,-0.8094847205802032,-0.08188827813163169,-0.06174131116414641,0.6012569525009558,0.7007728359741515,-0.755028892160469,0.07702886880835703,0.7563133682712355,0.39281706845834774,-0.17033161961582746,-1.644141418290499,0.3532696203893893,0.10435209301083742,-0.5413146821978747,-0.6056412174792163,-0.09705236294426349,0.5397095858825808,1.1311854679888154,0.9231041566412717,0.9311604526445851,-0.4470473075264592,-0.4596121352612849,-0.3599858127530005,-0.35684560615528726,-0.03689870076200941,-0.1523259829775548,-0.7998749757328842,-0.5114542672148503
jazz.00002.wav_stretch,jazz.00002,jazz,2.993685691757062,-5.004358997004639,-2.2438042448603515,-3.850845641074822,2.6426851937318685,1.6668504209205752,0.5340795113375837,-1.0307416137977705,-1.7734721701347202,1.8848800679374795,-1.0185549416204027,0.5537559924940115,1.3135877062750332,-0.15677276118423228,0.9692239746973225,0.5167970735368678,-0.34418177560370905,-0.07634758365760813,0.1929860355608288,-1.103460927924383,-0.6768339701901468,0.26824334078110124,0.2644020393870788,0.8429834010960148,0.9462171921268652,-0.4252114790343072,-1.4701998041642068,-0.3251671469842672,-0.5395228151169492,0.004031284232993983,-0.8883615316440554,0.3450709139971898,-1.0931550668540622,-0.43580639334398147
jazz.00002.wav_shift,jazz.00002,jazz,2.6046988256432364,-4.927561316685046,-2.5780946092151327,-4.6611507559298415,2.1816809720209895,1.6094403699539395,0.7268644199671483,-1.1912090986931523,-1.55577680292299,2.088217727739489,-1.120836536838474,0.08007940031264048,1.8992793751652663,-0.24945064120068153,0.7106532622386729,0.17343513978222627,-1.2036225799834457,-0.6664051939841504,-0.017904585080917475,-1.311976185567835,-0.1964257805828671,0.27450030609522597,0.12243477564821995,0.7369504832331708,1.4759773843754396,-0.23297270732661476,-1.8010206733247798,-0.014917996395136173,-0.46433838745554823,-0.2531702656758312,-0.8440601380694583,0.5841267679306346,-1.0969180526050482,0.11363379310800338
disco.00046.wav,disco.00046,disco,0.5397647334325992,-1.470169550385134,3.790155513817546,1.410009791167755,0.69939186141906,0.6581989711992621,-0.916935526889277,-0.11963636484859363,-1.050637670645501,-1.1014694250281751,-0.9528133457977149,0.2228000145466109,-0.5468869819356927,0.10180398343453033,-0.7719873097345844,-0.5971235151714974,-1.3972263101655187,0.282667885569497,0.09281246699444168,0.772400817786575,0.9559825073247151,1.1163850154170711,-0.1805959153572577,0.9089074642093171,-0.4004707561448057,-0.517097599039628,-0.14350752683875903,-0.36046768115464456,0.48820786830525836,0.14427055570399563,-0.14426608829970303,-0.39777126186127787,0.08399691918083203,-0.16893231229728736
disco.00046.wav_noise,disco.00046,disco,0.8432409052234611,0.5428426919042884,-0.4344832421058863,1.5092763523941057,0.0166994319960727,1.0980293676883235,0.5794927215909563,-0.034215027451801244,-0.5749746593940479,-1.1198996256460687,-1.6722212130325231,0.21165459021918331,-0.6313867681879711,0.24261178665093197,-0.695134554486615,-0.4025346842514404,-1.137641860983441,0.23553675319466255,0.2845593221915835,0.8715526840597246,0.8385632456639255,0.9882507821031365,-0.2252861898215446,0.6727587786564737,-0.2965338827040891,-0.4538210586717607,-0.21601324222072832,-0.09961682782880925,0.47113505772702996,0.4312155612970703,-0.27112440735443977,-0.4066216508754704,0.07331130461371795,0.10069756656954648
disco.00046.wav_stretch,disco.00046,disco,0.14252117624273297,-1.8639397026274895,3.1276535995671075,1.529329288926056,0.8889772081579961,0.024966296283871748,-0.45557639117771587,0.04684392367114043,-0.746651923276647,-1.3211750044804194,-1.1676844189380202,-0.6724956410654208,-0.19671485068724345,0.394490006835257,-0.7586151897868617,-0.4907750859291489,-1.25801484917857,0.14056666360811165,0.16225265007296455,0.6591678852892884,0.7538007494889349,1.0378031297145334,-0.15885855746253028,0.8208728112222651,-0.1547874649203306,-0.6727595215673549,-0.19864366479768153,-0.26249796462082253,0.5216904586268396,0.18871783147693139,0.008365024591048428,-0.5064752068261953,0.06198143594338439,-0.13262958231247518
disco.00046.wav_shift,disco.00046,disco,-0.13299598196768248,-2.2525892616314342,2.4341877539580934,0.6248057602741656,-0.07336556877274551,0.6044802577442994,0.9926265765252207,0.20551053626849622,-1.2681012834838952,-2.0084511338710924,-0.7832302902634978,0.14115018259834317,-0.7002754056811428,0.26460821706629395,-0.7764400204082096,-1.4490575956862344,-0.9368862170757599,0.30923447542465765,0.13084037012439179,1.1059209882031638,0.7243562678255588,0.6958029436711743,-0.08045709227528998,0.46606666404272956,0.21628583539558865,-0.600437881340676,-0.49466605875300335,-0.005241653662893299,0.5285076058397772,0.16556417352305738,-0.11763802958020114,-0.6911887053895526,0.29382173480110046,0.1965767274611731
reggae.00094.wav,reggae.00094,reggae,-0.7489303315209742,0.5240054227591356,-2.3251257441689437,-1.9168413253728998,0.47159515645340094,0.32005289925686403,-0.5632179469826066,-0.24055736305151054,0.18532637693846327,0.6071619647700868,1.1946348635671893,0.3734504924075861,0.30864334463117726,0.9097868914780419,-0.6329841854278793,1.0302052175269105,0.6321170329908726,0.3120175195171175,-0.640416012990807,0.23753945159980916,0.6390160792888347,0.24369914619713656,0.16352263455052832,0.461325099576221,-0.07190323553733352,-0.5226734721548173,-0.6244342779962292,-0.2849880544556965,-0.022257403858886315,-0.6519005589271938,-0.4708076878603867,-0.4276336546114199,-1.355337898845262,-0.14995219666248852
reggae.00094.wav_noise,reggae.00094,reggae,-1.1129029954222598,0.9467024308399801,-3.2436625714742204,-1.361038065367622,0.39977371960711877,0.65934769958385,-0.09222287308803942,-0.13502099344950674,0.6477052034948989,0.35763157674955826,0.5393249430479101,0.44023250987709395,0.4167665545380547,0.6307656704320813,-0.6211967391303624,1.1315036752702483,0.3398309164028104,0.29178866095926104,-0.3154690142140233,0.2598277381666938,0.4412128531594339,-0.015275150561431824,0.2047660095255109,0.4789282098591466,-0.030145395048817542,-0.45330784113425815,-0.6612993780033848,-0.37894468390307157,-0.07045659325166971,-0.6469713520805781,-0.4192831980592338,-0.45643664629170283,-1.3817396541655131,-0.08909800898443371
reggae.00094.wav_stretch,reggae.00094,reggae,-0.39241844954390864,-0.020484396006668876,-2.3284659338295195,-1.6578769639829105,0.7786317578445853,-0.2792131105765784,-0.13769103380440298,-0.25759586686134456,0.4507495157321055,0.3688861635354887,0.9373640464472762,-0.6534057491523276,0.6348567493748648,1.0982934880551196,-0.59749469864563,1.0876005486854996,0.5740847470355737,0.3844919849285141,-0.6000153306859984,0.28807232939089417,0.7487619349471679,0.08862696730979933,0.16199942108274573,0.4323054674834008,-0.09443208492182094,-0.3972094920116724,-0.633669690680902,-0.31419573002796297,-0.0059411635942067265,-0.6279896109528069,-0.5336366855169579,-0.4564932676548513,-1.2760966921972152,-0.18475489133797326
reggae.00094.wav_shift,reggae.00094,reggae,-2.018571226009494,-1.2072768957301687,0.596675335194962,-0.9810160604156506,1.3328940108001521,-1.0468980686991973,-1.7804621628741706,-0.627918723270004,0.5196697267951893,1.0389258819429283,0.23255785162760242,0.2712767727850064,-0.005166369710339341,0.56432999198165,-0.3787946492018436,0.5367268324401806,0.6273497712780893,0.05253316993621544,-0.6385393362730167,0.4218471322339738,0.6523539178977702,-0.33106275962834814,0.48546579584785166,0.4674990481744407,-0.27068437794809996,-0.1626531938782625,-0.7558407178128561,-0.3090894731461238,-0.09176416930607008,-0.6057663995822719,-0.5564792868330786,-0.22228329201910813,-1.4567962981492217,-0.2972683625851654
disco.00091.wav,disco.00091,disco,3.261266299879672,0.7261299961320978,2.9294152215286906,-0.9745967107975508,-0.40262334486388973,1.2735102745137137,-2.0479608700119663,-3.8284008410915455,-0.22887649021368806,-1.847302057654166,1.5615595897606689,-0.34278461125110954,1.0912760312946985,-0.8674611935513915,1.6545742466786442,0.36538158477894084,-0.9720104040865127,1.4340199869317605,0.34027647600748157,0.13326722841992236,1.4246442905860428,-0.14412631576119508,0.9718733910721996,-0.32995179107212147,0.30404085966055266,1.6219231883773642,-0.05767398815638208,-0.3622252930245246,-0.33789599864627823,0.3152909820286981,-1.3702576298544085,0.3394847097692721,0.3271254563153228,-0.08921815382635598
disco.00091.wav_noise,disco.00091,disco,1.8681635220553,2.2032891627382227,-0.1371834900113945,-0.13572403885851564,-0.5872810666517386,1.7829853323768554,-1.363981491105912,-3.7225135205197444,0.23438414091319829,-2.200543235283554,0.24955948971098096,-0.2925517776629821,1.347333387780409,-1.2070418089823427,1.2429458862356229,0.234390019270686,-1.124590000565555,1.3357809232452946,0.4650560545411593,0.10566314944176065,1.5598425180132387,-0.19541231598076444,0.7206456410476918,-0.16707187777361404,0.31671660856161726,1.5131700070785643,-0.29560810389521563,-0.42870440119700903,-0.24828485415962734,0.3712301732377846,-1.0378609644084151,0.1383353407809776,0.22951018316830582,-0.14831275578973957
disco.00091.wav_stretch,disco.00091,disco,2.56754186195712,-0.20125448678552915,2.0859723407027198,-0.7159473714558443,0.0013695273853727063,-0.29749695335599763,-1.1861005479616593,-1.6919021413895494,0.16913825533165297,-1.540826607574553,1.1104156276234234,-0.957973628155805,1.2272958130993308,0.1173949244248672,1.4750859342019198,0.1312678391686258,-0.974817144453829,1.1287850280002016,-0.17526929256507967,-0.041851439938440926,0.659995811199754,-0.18363183261915172,0.8953997641797412,-0.312942277185801,0.6799032548846646,0.773160587113719,0.09679163715121557,-0.3318853661399405,-0.14212563821868915,0.203593390816663,-0.9948553770526758,0.47331387056219737,0.09281860590469686,-0.3180434689901512
disco.00091.wav_shift,disco.00091,disco,1.8585640336199223,-0.5310077227680082,1.9532942609750368,-1.292469860641106,-0.8927955300517127,0.11144661906020001,-0.18895038886459659,-2.312254680833821,-0.03143620661603313,-2.502813391734937,1.074025367266672,-0.33465015549339716,0.9779260874250767,-0.10443246519211115,0.5627226158201366,0.3795616063723165,-0.9111825982675932,0.8439955125841057,-0.468201365639075,-0.06775872022508005,1.1744772230063865,0.06602286272487788,0.5170094592828458,-0.6066185916313952,1.0129936459063555,0.6075182607089299,0.03169958445841079,-0.4715398626542094,-0.486423316273826,0.22247559333878744,-0.633014445709925,0.5692019488338742,0.015413025728953181,0.3309975381188373
rock.00011.wav,rock.00011,rock,-0.7366205646479081,-1.9742182585255417,0.8300834547834732,-1.1159443108445095,0.39656938666448927,0.3865289021421242,-2.2134823365586223,0.7617225649757758,-0.4821386559173131,-2.175436206847687,0.439026783744665,0.11649098477913998,-0.7939949301433222,0.627322796143879,0.7997268629480312,0.5646086313072838,-0.04764656921415499,-0.43057123485622495,0.29474858660099884,-0.7006909561453769,0.37928602368012976,0.8613742248125499,0.09608961725693396,0.4960181413172059,-0.5321958375969718,-0.16526555444749233,-0.5529924050589838,-0.07670074241191226,0.6102288952212909,0.0070907296605461625,0.3037036701643663,0.2001844761843667,-0.3323370817006292,-0.625367105166029
rock.00011.wav_noise,rock.00011,rock,-0.8789493515910491,0.09446209921741833,-3.171357248102371,-0.4481769818450251,-0.020284327494614545,0.8222489912590043,-0.886270075118706,0.7849801082214326,0.34263865278347233,-2.0758261836333545,-0.7599400177767999,0.18160710576569558,-0.4738313103618114,0.3910911021227857,0.691837111919676,0.7837981203603346,0.06772592704867313,-0.6944462045171075,0.6402597623227667,-0.3498162989134722,0.25845871768577305,0.7280940607057476,0.033019626816247295,0.26723590440417494,-0.3695328405500809,-0.20947301976473715,-0.5443208709188637,-0.004346258416313648,0.4913693024645385,0.07109429942678204,0.44401686565127474,0.152786878511542,-0.2556091503486812,-0.3582302977913306
rock.00011.wav_stretch,rock.00011,rock,-0.5119521320406248,-2.3633848616646818,0.7035242555518474,-0.9156481872878434,0.6498393473245191,-0.1632575556860471,-1.8298606921494809,0.8307118423226778,-0.3517655677920555,-2.4765612066398095,0.0006421763900705391,-0.7944357062707226,-0.6379616494509612,0.5743118307493162,0.7375687364630502,0.5640780292435357,-0.13227534275077368,-0.41146755082552444,0.2545024509274854,-0.4996620336833234,0.5758261756430676,0.7736548083073754,0.04000374094786838,0.5761909491121596,-0.6081976261174673,-0.06381831603193032,-0.5052391149505903,0.006319789209497288,0.6177036624413944,0.003071465824438513,0.12325828150307531,0.1348203774147014,-0.39754381728470567,-0.6540091853568846
rock.00011.wav_shift,rock.00011,rock,-0.7461133024262109,-2.4939537163948957,0.19154004611529918,-1.4514161522300195,-0.6030487531105682,0.20831120724977242,-0.5459898534239506,0.8498143822758277,-1.032188960678135,-3.029902136406789,0.008190649812146253,-0.096137075085227,-1.2598599164690385,0.29828060121454314,0.9244223490102192,-0.7192022818318471,0.08757524945075554,-0.23061915815194536,0.08352905573040581,0.019065060476947834,0.8241804967675205,0.6748323544079701,-0.04661489641275509,0.2366258710215648,0.08140416320669415,-0.25639504867412743,-0.4872549092009368,-0.10837052355484145,0.21192398701356452,-0.15237428486536184,0.3628815638133715,0.4757358084007148,0.20666570281598332,-0.40899122108074465
reggae.00043.wav,reggae.00043,reggae,0.0743068813479923,-1.5974188339656616,-3.1618262611845878,-0.14441514843868922,-2.4395812722600287,0.46291188427372404,-0.1984008338525167,-1.553726367772961,-0.6772902681499756,1.7693002783433496,-1.660162711863247,1.309787744105221,-0.3125656469932259,0.5499781705121574,0.2659446196107187,-0.3892693782008028,0.5902597130984385,-1.4460502840116616,-0.7904502499207381,-0.11360445860545067,0.554193757162559,0.7733836205339165,0.6521760128448872,-0.5540048877461827,-0.0888180851834073,0.30360097079462106,-0.2552492086185239,-0.7848893177485784,-0.39765279707950296,-0.2064175610665123,-0.014434157777614231,0.7131055319282288,0.952825877254582,-0.6273781711821537
reggae.00043.wav_noise,reggae.00043,reggae,-1.0373779665717942,0.07698882042228095,-4.072745809031831,0.5016772179392074,-1.5539299356457263,-0.1486903159263647,-0.8824190294511933,-0.9254814887798315,-0.2598201407251279,0.8808437860268471,-1.0050832089052033,1.226659334726545,-0.7981894365870054,0.5444647397623569,-0.006549444502384278,-0.5285525919330748,-0.5885513013522405,-0.9084565392092461,-0.4484984891797965,-0.3868429130562572,0.1295488033950333,0.25860385666063085,0.6914939316406387,-0.04613715711499288,0.03654183618044253,0.6035391850397341,-0.34202031207381894,-0.6780300297245825,-0.04554962590069403,-0.38391802463402797,0.019159369772650415,0.6806919626219845,0.7192217334094155,-0.45932118786545795
reggae.00043.wav_stretch,reggae.00043,reggae,0.3015417641677676,-2.1206998423985834,-3.2886958486061184,0.18726476102850875,-2.14935452893312,0.01774216130028768,0.11952617642971293,-1.461269114175424,-0.5594300874774473,1.5109173024725029,-2.0009666154017975,0.28158728207539657,-0.24508228327235893,0.6556236231801282,0.32801516876250525,-0.28187058446963753,0.6405769861033779,-1.4410739760737807,-0.9156198454359576,-0.18679660782517707,0.5366859254293207,0.7093351746033131,0.5510974621346368,-0.501800698459939,-0.06765061888167441,0.46617793260902624,-0.2931379993279493,-0.8706311331749081,-0.34643030973690536,-0.11835234404573454,-0.018985620298681758,0.6389919691897956,1.0627662132848419,-0.515952994042866
reggae.00043.wav_shift,reggae.00043,reggae,-0.8777061424479261,-2.728690118352844,-1.7390990150955292,0.12402810169781986,-1.723515250564067,-0.5087581910687506,-0.8279431860461953,-1.6805314777744391,0.10706124296908166,2.12784782350829,-1.8987982688128264,1.339455779368593,-0.10813079702333497,0.25025066764541604,0.21315821117117,0.05972567138800962,0.8484903622049125,-1.6321527955396573,-0.5957423156572631,0.10521994156179025,0.708511231636756,0.6440481649327645,0.3539589475081093,-0.18578479087942976,-0.2097852473661819,0.43936056856879085,-0.3485535885506446,-1.1845386486850833,-0.6181123693137195,-0.6661930910412607,-0.13733181711748296,0.5982308635341133,0.27877389775871225,-0.8354279939788087
